date,location,Visits/POI,Prop. devices completely at home,Time at home (mins),Median distance traveled (m)
2020-04-29,10458,5.07,0.5009,875,2026
2020-04-29,10459,7.63,0.5193,883,2450
2020-04-29,10460,10.53,0.5074,865,2841
2020-04-29,10461,5.06,0.5381,962,2934
2020-04-29,10462,4.78,0.5416,1041,2413
2020-04-29,10463,4.76,0.5401,994,2655
2020-04-29,10464,5.15,0.4355,970.5,5187
2020-04-29,10465,5.1,0.4962,994,3820
2020-04-29,10466,5.7,0.4919,874.5,3360.5
2020-04-29,10467,7.65,0.5187,930.5,2640.5
2020-04-29,10468,6.57,0.5347,873,2141
2020-04-29,10469,4.98,0.4969,886.5,2990
2020-04-29,10470,4.35,0.4852,859,2761
2020-04-29,10471,4.61,0.5153,950,3771
2020-04-29,10472,7.02,0.5759,1032.5,2285.5
2020-04-29,10473,8.15,0.5276,899,3221
2020-04-29,10474,7.36,0.4649,868,2724
2020-04-29,10475,6.93,0.5295,920,3109
2020-04-29,11004,3.05,0.5381,1114,3699.5
2020-04-29,11005,11.17,0.5526,1165.5,3301
2020-04-29,11101,4.37,0.5544,934,3010
2020-04-29,11102,3.72,0.5425,1005,1854.5
2020-04-29,11103,2.38,0.5564,1021,2013.5
2020-04-29,11104,2.9,0.5825,1000.5,2553.5
2020-04-29,11105,3.11,0.541,1082,2020
2020-04-29,11106,3.55,0.5518,934,2071
2020-04-29,11109,4.45,0.5,152,3568
2020-04-29,11201,3.13,0.4532,616,7467
2020-04-29,11203,6.27,0.5018,871.5,2753.5
2020-04-29,11204,3.75,0.5775,1096,2173.5
2020-04-29,11205,3.81,0.4786,734.5,4071.5
2020-04-29,11206,4.64,0.4952,769,2480
2020-04-29,11207,6.71,0.4914,845.5,3130.5
2020-04-29,11208,6.85,0.5262,940.5,3839.5
2020-04-29,11209,2.95,0.5619,1189.5,2043.5
2020-04-29,11210,4.8,0.5184,938.5,2628.5
2020-04-29,11211,2.46,0.4325,697.5,3319.5
2020-04-29,11212,7.62,0.5113,860.5,2297.5
2020-04-29,11213,4.9,0.4981,867,3293
2020-04-29,11214,5.4,0.5964,1148,2314
2020-04-29,11215,2.48,0.4701,941,4363.5
2020-04-29,11216,3.52,0.513,840,2920
2020-04-29,11217,3,0.4919,848,5045
2020-04-29,11218,3.75,0.5491,1086,2169
2020-04-29,11219,3.83,0.5683,981,1830
2020-04-29,11220,4.37,0.6163,982,1720.5
2020-04-29,11221,4.2,0.4874,857,3346.5
2020-04-29,11222,2.47,0.4092,787.5,4649
2020-04-29,11223,4.52,0.5622,1062.5,2159.5
2020-04-29,11224,8.31,0.502,852.5,1841.5
2020-04-29,11225,4.02,0.4712,856.5,3309.5
2020-04-29,11226,5.46,0.516,889,3153
2020-04-29,11228,4.6,0.5874,1183.5,2060
2020-04-29,11229,4.73,0.5518,1119,2289
2020-04-29,11230,4.54,0.5275,1075,2421
2020-04-29,11231,2.57,0.4802,938,2910
2020-04-29,11232,4.58,0.5456,981,2535
2020-04-29,11233,6.45,0.4993,842.5,2903.5
2020-04-29,11234,5.37,0.5351,1138.5,2581.5
2020-04-29,11235,6.56,0.5432,1091,2093
2020-04-29,11236,6.59,0.5023,936,2871.5
2020-04-29,11237,3.21,0.4632,832,3335
2020-04-29,11238,2.5,0.4714,878,3497
2020-04-29,11239,21.79,0.5309,864,1616
2020-04-29,11354,4.04,0.585,1110,2002
2020-04-29,11355,4.51,0.5989,975,1624.5
2020-04-29,11356,8.68,0.5786,1247.5,3896
2020-04-29,11357,4.11,0.5528,1255,2531
2020-04-29,11358,2.87,0.5658,1236,3149
2020-04-29,11359,14,0.5408,1339,3122
2020-04-29,11360,4.66,0.5524,1204,1970
2020-04-29,11361,3.12,0.5438,1181.5,3257
2020-04-29,11362,5.34,0.5676,1204,5042
2020-04-29,11363,1.81,0.581,1267,4400
2020-04-29,11364,4.09,0.5857,1266.5,3580.5
2020-04-29,11365,4.97,0.5694,1166,3344
2020-04-29,11366,2.28,0.555,1130.5,4072.5
2020-04-29,11367,4.26,0.5472,1109,3340
2020-04-29,11368,6.67,0.5664,980,2553
2020-04-29,11369,6.02,0.548,1043,2922
2020-04-29,11370,10.15,0.5607,1056,1997.5
2020-04-29,11372,3.58,0.6048,1107,2148.5
2020-04-29,11373,6.06,0.603,1100,1961
2020-04-29,11374,6.08,0.5579,1133,1959
2020-04-29,11375,3.26,0.5601,1129.5,2130.5
2020-04-29,11377,4.38,0.6016,1136,2367
2020-04-29,11378,4.6,0.5104,1033,2915
2020-04-29,11379,6.4,0.5477,1139,2283
2020-04-29,11385,3.82,0.5295,959.5,3021
2020-04-29,11411,3.77,0.4758,917,4003
2020-04-29,11412,4.15,0.512,891,4852
2020-04-29,11413,6.02,0.5064,891,4391
2020-04-29,11414,4.76,0.5165,1129.5,2772.5
2020-04-29,11415,4.5,0.5524,964,2965.5
2020-04-29,11416,4.97,0.6231,1141.5,3409
2020-04-29,11417,4.33,0.5627,1131.5,3159.5
2020-04-29,11418,4.98,0.5622,1077,3428.5
2020-04-29,11419,5.45,0.5312,1039,2976
2020-04-29,11420,6.52,0.5092,1089,3104.5
2020-04-29,11421,5.23,0.5572,973,2970
2020-04-29,11422,5.17,0.5127,868,4755
2020-04-29,11423,4.59,0.5624,1117,4155.5
2020-04-29,11426,3.64,0.5317,1176,4423
2020-04-29,11427,6.13,0.5504,1135,4157
2020-04-29,11428,3.64,0.5459,1123,4355
2020-04-29,11429,3.92,0.5144,1003,5124
2020-04-29,11432,4.43,0.6155,1164,3639.5
2020-04-29,11433,6.3,0.5699,1036,3742
2020-04-29,11434,6.61,0.5089,885.5,4163
2020-04-29,11435,5.77,0.5757,1122.5,3403
2020-04-29,11436,6.6,0.5,1073,3685
2020-04-29,11691,6.64,0.5359,854,3936
2020-04-29,11692,6.78,0.5418,888.5,4625.5
2020-04-29,11693,4.29,0.5231,841.5,4487
2020-04-29,11694,3.62,0.5249,1265,4025
2020-04-29,11697,2.16,0.5415,1112.5,3672.5
2020-04-29,Bronx,6.58,0.5175,908,2474
2020-04-29,Brooklyn,4.52,0.5255,937,2653
2020-04-29,Manhattan,2.99,0.4335,522,8878
2020-04-29,NYC,4.34,0.5214,941,3065
2020-04-29,Queens,4.57,0.5579,1076,3031
2020-04-29,Staten Island,5.15,0.5446,1187.5,3531
2020-04-30,10001,3.13,0.3347,68.5,12713.5
2020-04-30,10002,2.72,0.5178,741,2866
2020-04-30,10003,1.61,0.2531,0,62616.5
2020-04-30,10004,2.54,0.4281,105,30398
2020-04-30,10005,2.41,0.4198,9,60139
2020-04-30,10006,2.14,0.3284,0,28102
2020-04-30,10007,4.9,0.3061,52.5,18042.5
2020-04-30,10009,2.46,0.4226,213,12773
2020-04-30,10010,1.9,0.3388,92.5,28899
2020-04-30,10011,1.45,0.3773,129,35657.5
2020-04-30,10012,0.8,0.3478,135,49357
2020-04-30,10013,1.47,0.3448,268,21908
2020-04-30,10014,1.16,0.3128,82,61924
2020-04-30,10016,3.08,0.3448,23,28376
2020-04-30,10017,1.86,0.3583,207,14698
2020-04-30,10018,2.29,0.4385,72,10906
2020-04-30,10019,2.5,0.3866,231.5,11953.5
2020-04-30,10020,2.76,0.3927,104.5,10738.5
2020-04-30,10021,2.68,0.3639,312,29114
2020-04-30,10022,1.52,0.3985,351.5,16123
2020-04-30,10023,2.15,0.4071,437.5,48950
2020-04-30,10024,1.77,0.3406,379,45709
2020-04-30,10025,3.12,0.4322,428,9679
2020-04-30,10026,4.59,0.431,746.5,2406
2020-04-30,10027,4.16,0.4951,714,1866
2020-04-30,10028,1.79,0.3873,227,56658
2020-04-30,10029,6.15,0.5256,783,2012
2020-04-30,10030,4.51,0.539,822,1756
2020-04-30,10031,4.24,0.5277,721,2960
2020-04-30,10032,5.5,0.5139,735,2949.5
2020-04-30,10033,3.05,0.5045,828.5,2572.5
2020-04-30,10034,4.48,0.5084,859.5,1828
2020-04-30,10035,5.62,0.5214,693,2020.5
2020-04-30,10036,2.18,0.4384,268,9855
2020-04-30,10037,8.36,0.5324,856,1848
2020-04-30,10038,2.93,0.4729,756.5,8458.5
2020-04-30,10039,8.38,0.542,840.5,1615.5
2020-04-30,10040,3.37,0.5285,888.5,2217.5
2020-04-30,10044,8.57,0.6173,457.5,1578.5
2020-04-30,10065,3.55,0.2758,305,18352.5
2020-04-30,10069,3.77,0.4315,370,18664.5
2020-04-30,10075,2.21,0.3823,332.5,57861
2020-04-30,10128,2.37,0.3789,311,12413
2020-04-30,10280,2.05,0.4501,810,23919.5
2020-04-30,10282,5.42,0.3439,14.5,44549.5
2020-04-30,10301,3.69,0.5055,1019,3168
2020-04-30,10302,5.42,0.5394,1099,2476
2020-04-30,10303,6.1,0.5368,1057.5,3588
2020-04-30,10304,4.76,0.525,983,3287
2020-04-30,10305,5.64,0.5497,1016,3403
2020-04-30,10306,4.37,0.5428,1128,2980
2020-04-30,10307,6.1,0.5449,1208,4155
2020-04-30,10308,3.63,0.5597,1133,3743
2020-04-30,10309,6.27,0.5483,1218,3652.5
2020-04-30,10310,3.96,0.4948,1061,2611
2020-04-30,10312,4.41,0.5474,1182.5,3672
2020-04-30,10314,5.3,0.5369,1123,3219
2020-04-30,10451,8.06,0.4896,759,1774
2020-04-30,10452,7.43,0.5229,861,2240.5
2020-04-30,10453,6.34,0.5352,906,2498
2020-04-30,10454,5.96,0.4829,760.5,2748
2020-04-30,10455,5.74,0.4874,783,2684
2020-04-30,10456,8.33,0.5072,859,2213
2020-04-30,10457,6.77,0.5186,801.5,2153
2020-04-30,10458,4.66,0.5033,883,2622
2020-04-30,10459,6.98,0.5021,793,2862
2020-04-30,10460,10.24,0.507,753,2787
2020-04-30,10461,4.7,0.5182,927,2625
2020-04-30,10462,4.58,0.5493,878,2645
2020-04-30,10463,4.12,0.5266,928,2733
2020-04-30,10464,3.58,0.3983,880.5,3860.5
2020-04-30,10465,4.59,0.5028,936,3239
2020-04-30,10466,5.3,0.4777,831.5,2928.5
2020-04-30,10467,7.22,0.5203,832,2689
2020-04-30,10468,6.1,0.5254,847,2210
2020-04-30,10469,4.5,0.4836,833.5,2779
2020-04-30,10470,4.87,0.4627,733,3459
2020-04-30,10471,4.14,0.4829,1015.5,3815.5
2020-04-30,10472,6.42,0.5618,958,2138.5
2020-04-30,10473,7.7,0.5036,859,2925
2020-04-30,10474,7.78,0.4749,707,3570
2020-04-30,10475,7,0.4928,856,2605.5
2020-04-30,11004,3.47,0.531,1102.5,3829.5
2020-04-30,11005,10.5,0.5881,1136,3014.5
2020-04-30,11101,3.81,0.5479,828,3916
2020-04-30,11102,3.63,0.5445,870,3024
2020-04-30,11103,1.96,0.5557,885,3363.5
2020-04-30,11104,2.57,0.5824,973.5,2781.5
2020-04-30,11105,2.97,0.5449,915,2047
2020-04-30,11106,3.3,0.5589,822,2652
2020-04-30,11109,3.2,0.4551,37,3624
2020-04-30,11201,2.94,0.4621,561,9982.5
2020-04-30,11203,6.15,0.4766,806,2779
2020-04-30,11204,3.63,0.5639,957,2170
2020-04-30,11205,3.79,0.4418,728,3760
2020-04-30,11206,4.56,0.4737,723,2829
2020-04-30,11207,6.69,0.4897,803,3295
2020-04-30,11208,6.57,0.5204,884,3234.5
2020-04-30,11209,2.88,0.5447,1037.5,2126.5
2020-04-30,11210,4.8,0.5081,858,2763
2020-04-30,11211,2.26,0.4169,601.5,4953.5
2020-04-30,11212,7.24,0.5063,855.5,2331.5
2020-04-30,11213,4.68,0.4998,789.5,3345
2020-04-30,11214,5.51,0.5739,1084,2457
2020-04-30,11215,2.53,0.4413,785.5,4921
2020-04-30,11216,3.54,0.4878,753.5,2960
2020-04-30,11217,2.72,0.4916,733.5,5646
2020-04-30,11218,3.25,0.5357,945,2353.5
2020-04-30,11219,3.62,0.5758,919,1879
2020-04-30,11220,4.05,0.5888,900.5,1606
2020-04-30,11221,3.94,0.4634,757,2914.5
2020-04-30,11222,2.3,0.3949,609,6049
2020-04-30,11223,4.37,0.5431,1019,2320
2020-04-30,11224,7.65,0.506,859,2095.5
2020-04-30,11225,3.81,0.4465,776,3029
2020-04-30,11226,5.22,0.5094,808,2572
2020-04-30,11228,4.74,0.5842,1112,1996
2020-04-30,11229,4.39,0.5408,1033,2249.5
2020-04-30,11230,4.52,0.5221,924.5,2370.5
2020-04-30,11231,2.3,0.4744,774,5414.5
2020-04-30,11232,4.58,0.5153,746,2034
2020-04-30,11233,6.31,0.491,754.5,2889
2020-04-30,11234,5.24,0.5183,1021.5,2663.5
2020-04-30,11235,6.34,0.5462,1027,2022
2020-04-30,11236,6.4,0.508,865,2950.5
2020-04-30,11237,3.1,0.4531,798.5,3540.5
2020-04-30,11238,2.49,0.4574,690,3916.5
2020-04-30,11239,21.02,0.5502,893,2534.5
2020-04-30,11354,3.57,0.5724,1044,2030
2020-04-30,11355,4.11,0.6034,962.5,2031
2020-04-30,11356,9.18,0.5525,1156.5,3414.5
2020-04-30,11357,4.06,0.5295,1175,2660
2020-04-30,11358,2.71,0.5598,1184,2988
2020-04-30,11359,11,0.4784,1246,3869
2020-04-30,11360,5.48,0.5128,1099,3195
2020-04-30,11361,2.78,0.5439,1183,2898.5
2020-04-30,11362,4.81,0.5308,1067,5971.5
2020-04-30,11363,1.78,0.525,1224,5186
2020-04-30,11364,3.72,0.5707,1276,3331.5
2020-04-30,11365,4.63,0.5734,1097.5,3248.5
2020-04-30,11366,2.32,0.5374,1063,4306.5
2020-04-30,11367,4.05,0.5355,982,2933
2020-04-30,11368,6.01,0.5607,948,2166
2020-04-30,11369,5.69,0.5587,931,2698
2020-04-30,11370,9.18,0.589,1056,2146
2020-04-30,11372,3.16,0.6066,966.5,2073
2020-04-30,11373,5.51,0.6005,1001,2006
2020-04-30,11374,5.69,0.5603,1028,1890
2020-04-30,11375,2.92,0.5492,1058,2238
2020-04-30,11377,4.12,0.6023,1044,2633
2020-04-30,11378,4.24,0.5114,929,2903
2020-04-30,11379,5.56,0.5455,975,2366
2020-04-30,11385,3.54,0.5141,928.5,3181
2020-04-30,11411,3.62,0.4492,871,4144
2020-04-30,11412,3.79,0.4952,815,4519
2020-04-30,11413,5.8,0.479,875,3852
2020-04-30,11414,4.37,0.5446,1049,2832
2020-04-30,11415,3.8,0.512,862.5,3228
2020-04-30,11416,5.05,0.6235,1130,3294
2020-04-30,11417,3.77,0.5773,1068,3106.5
2020-04-30,11418,4.77,0.5337,983.5,3129.5
2020-04-30,11419,5.32,0.5291,989,3260
2020-04-30,11420,6.25,0.5053,940.5,3926
2020-04-30,11421,4.92,0.5273,931,2740
2020-04-30,11422,5.07,0.474,875,4020
2020-04-30,11423,4.18,0.5497,1045,3797
2020-04-30,11426,3.52,0.5224,1155.5,3856
2020-04-30,11427,5.56,0.5313,1100.5,3947
2020-04-30,11428,3.27,0.5385,1058,3864
2020-04-30,11429,4.05,0.4815,906,4710
2020-04-30,11432,4.23,0.6216,1101.5,3827.5
2020-04-30,11433,6.64,0.5439,949,3600
2020-04-30,11434,6.69,0.4958,906,3988
2020-04-30,11435,5.44,0.5607,1002.5,3479
2020-04-30,11436,5.82,0.5004,960,3574
2020-04-30,11691,6.36,0.4803,846,3450.5
2020-04-30,11692,6.09,0.5325,826,4537.5
2020-04-30,11693,4.27,0.5319,818.5,3882.5
2020-04-30,11694,3.6,0.5238,1182,5396
2020-04-30,11697,3.37,0.511,978,1256
2020-04-30,Bronx,6.12,0.5095,853,2638
2020-04-30,Brooklyn,4.35,0.5138,859,2676
2020-04-30,Manhattan,2.72,0.425,408,9767
2020-04-30,NYC,4.07,0.5119,873,3086
2020-04-30,Queens,4.27,0.549,989,3101
2020-04-30,Staten Island,4.92,0.5377,1115,3260
2020-05-01,10001,3.34,0.4723,603,2840.5
2020-05-01,10002,3,0.5945,987.5,824
2020-05-01,10003,1.79,0.4894,789,1641
2020-05-01,10004,2.81,0.4787,785,2619
2020-05-01,10005,2.77,0.4979,785,2619
2020-05-01,10006,2.15,0.4538,450.5,4282.5
2020-05-01,10007,4.54,0.5342,514,5402
2020-05-01,10009,2.76,0.5492,823,1050
2020-05-01,10010,2.16,0.4984,823,1573
2020-05-01,10011,1.61,0.5047,794,2072
2020-05-01,10012,0.93,0.5468,788.5,2411
2020-05-01,10013,1.59,0.5511,841,2715
2020-05-01,10014,1.3,0.5,656.5,3491.5
2020-05-01,10016,3.44,0.5317,760,986.5
2020-05-01,10017,2.13,0.5278,584,1116
2020-05-01,10018,2.41,0.5362,477.5,2434.5
2020-05-01,10019,2.65,0.5594,705,2343
2020-05-01,10020,3.36,0.5341,325,2303
2020-05-01,10021,2.72,0.528,873,1358
2020-05-01,10022,1.73,0.5156,821,1477
2020-05-01,10023,2.49,0.5708,991,944
2020-05-01,10024,2.11,0.5306,998,1336
2020-05-01,10025,3.59,0.5353,856,1804
2020-05-01,10026,5.93,0.5774,889.5,1559
2020-05-01,10027,5.02,0.5652,927.5,1337.5
2020-05-01,10028,2.02,0.5209,955,912
2020-05-01,10029,7.23,0.5552,889,1309
2020-05-01,10030,5.44,0.5562,806,1118
2020-05-01,10031,4.88,0.5542,842.5,1594.5
2020-05-01,10032,6.46,0.5441,841,1648
2020-05-01,10033,3.62,0.5313,854.5,1698
2020-05-01,10034,5.33,0.553,937,1259
2020-05-01,10035,7.33,0.5518,897,1558
2020-05-01,10036,2.14,0.5487,563,2836
2020-05-01,10037,9.25,0.5445,889,1490.5
2020-05-01,10038,3.41,0.5708,994,787
2020-05-01,10039,10.81,0.5094,851.5,1240.5
2020-05-01,10040,4.04,0.5565,892,1311
2020-05-01,10044,9.78,0.6185,184,1455
2020-05-01,10065,3.6,0.5056,851.5,1510.5
2020-05-01,10069,4.84,0.5543,994,735
2020-05-01,10075,2.37,0.535,895,1896
2020-05-01,10128,2.95,0.5223,964.5,977
2020-05-01,10280,3.57,0.5215,1140.5,615
2020-05-01,10282,5.32,0.5063,895,1592
2020-05-01,10301,4.34,0.5254,1063.5,3029
2020-05-01,10302,6.53,0.5288,1161,2513
2020-05-01,10303,7.57,0.5253,1064.5,3373
2020-05-01,10304,5.69,0.5421,946.5,3122
2020-05-01,10305,6.15,0.5404,1057,3737
2020-05-01,10306,5.04,0.5309,1157,3109
2020-05-01,10307,6.99,0.5176,1231.5,4002.5
2020-05-01,10308,4.87,0.5096,1173.5,3387.5
2020-05-01,10309,7.51,0.5127,1236,3737
2020-05-01,10310,4.21,0.4842,1156,2262
2020-05-01,10312,6.07,0.5127,1182,3667.5
2020-05-01,10314,6.25,0.5362,1156,2906
2020-05-01,10451,10.4,0.5172,886,1630
2020-05-01,10452,9.2,0.5277,949.5,2147.5
2020-05-01,10453,7.45,0.5366,877.5,2370
2020-05-01,10454,7.46,0.5184,788.5,1874
2020-05-01,10455,7.29,0.5259,877,1721
2020-05-01,10456,9.91,0.5143,886,1879
2020-05-01,10457,7.79,0.5207,837.5,1984.5
2020-05-01,10458,5.81,0.521,905,2313
2020-05-01,10459,8.55,0.5106,879,2318
2020-05-01,10460,11.7,0.5034,868,2511
2020-05-01,10461,5.66,0.5353,912,2687
2020-05-01,10462,5.74,0.5475,956,2130
2020-05-01,10463,5.47,0.5329,1022,1953
2020-05-01,10464,7.06,0.465,682,3298.5
2020-05-01,10465,5.29,0.5227,1028,2456
2020-05-01,10466,6.64,0.5211,856,2871.5
2020-05-01,10467,8.24,0.5281,888,2773.5
2020-05-01,10468,7.49,0.5312,870,1854
2020-05-01,10469,5.75,0.5125,885,2810
2020-05-01,10470,5.13,0.4884,799,2846
2020-05-01,10471,4.86,0.5287,975,3201
2020-05-01,10472,8.46,0.5653,970,2071
2020-05-01,10473,9.56,0.5373,878,2657
2020-05-01,10474,6.89,0.4895,852,2609
2020-05-01,10475,8.42,0.5039,864.5,2460.5
2020-05-01,11004,3.76,0.5347,1087.5,4323
2020-05-01,11005,12.83,0.6082,1097,3474.5
2020-05-01,11101,4.26,0.5956,939,1947
2020-05-01,11102,4.19,0.5924,910.5,1513
2020-05-01,11103,2.9,0.6198,929.5,1381
2020-05-01,11104,3.47,0.623,1034,1421.5
2020-05-01,11105,3.66,0.5645,928,1561
2020-05-01,11106,4.19,0.5912,897,1436
2020-05-01,11109,4.95,0.5588,414,2080
2020-05-01,11201,3.13,0.5593,998.5,1279
2020-05-01,11203,7.12,0.511,878,2258.5
2020-05-01,11204,4.19,0.5955,1030,1996.5
2020-05-01,11205,3.93,0.5428,950,1687
2020-05-01,11206,5,0.5187,844,2306
2020-05-01,11207,7.49,0.5138,849,2660
2020-05-01,11208,7.43,0.5492,967.5,3327
2020-05-01,11209,3.49,0.5562,1103,1488
2020-05-01,11210,5.5,0.53,944,2348
2020-05-01,11211,2.49,0.4676,745.5,2044.5
2020-05-01,11212,8.76,0.5192,888.5,2277
2020-05-01,11213,5.33,0.4977,869,2374
2020-05-01,11214,6.36,0.5954,1089,2176
2020-05-01,11215,2.76,0.5146,902,1141.5
2020-05-01,11216,4.14,0.5332,850.5,2112.5
2020-05-01,11217,3.1,0.5426,988,1241.5
2020-05-01,11218,3.99,0.5963,1127,1876
2020-05-01,11219,3.77,0.6257,928,1811.5
2020-05-01,11220,4.84,0.6489,913.5,1234
2020-05-01,11221,4.68,0.5169,842,2330.5
2020-05-01,11222,2.75,0.4244,725,1983
2020-05-01,11223,4.84,0.5635,1053,1961.5
2020-05-01,11224,9.73,0.5116,985.5,1581
2020-05-01,11225,4.71,0.5212,897.5,2109.5
2020-05-01,11226,6.34,0.5507,914,2210
2020-05-01,11228,4.85,0.592,1143,2139
2020-05-01,11229,5.09,0.5551,1053,2121
2020-05-01,11230,4.71,0.5626,1044.5,2127.5
2020-05-01,11231,2.73,0.5115,1006,1253
2020-05-01,11232,4.85,0.578,880,1712
2020-05-01,11233,6.86,0.5103,898.5,2971
2020-05-01,11234,6.39,0.5164,1125,2274
2020-05-01,11235,7.79,0.5496,1067,1737
2020-05-01,11236,7.36,0.5059,908,2793.5
2020-05-01,11237,3.41,0.5134,816.5,2076
2020-05-01,11238,3.03,0.5292,897,1364.5
2020-05-01,11239,27.88,0.5395,928,1972.5
2020-05-01,11354,4.25,0.6299,950.5,1914.5
2020-05-01,11355,4.55,0.6619,874,1536.5
2020-05-01,11356,10.08,0.5615,1081.5,3382
2020-05-01,11357,4.6,0.5535,1109,2103
2020-05-01,11358,3.41,0.5787,1144,2570
2020-05-01,11359,11.6,0.4179,997,3607
2020-05-01,11360,6.55,0.5073,1040,2391
2020-05-01,11361,3.47,0.5511,1128,2996
2020-05-01,11362,6.03,0.5288,1077,4098.5
2020-05-01,11363,1.92,0.4946,1158,3714
2020-05-01,11364,4.61,0.5836,1230,3730.5
2020-05-01,11365,5.63,0.5824,1072,3087
2020-05-01,11366,2.41,0.5718,1092,2617.5
2020-05-01,11367,4.25,0.5945,1009,2294
2020-05-01,11368,7.14,0.6003,943,1851
2020-05-01,11369,6.79,0.5689,969,2290
2020-05-01,11370,9.96,0.5941,1062.5,1963
2020-05-01,11372,3.99,0.6322,1072.5,1515
2020-05-01,11373,6.88,0.6344,1053,1446
2020-05-01,11374,6.46,0.5791,1083,1614
2020-05-01,11375,3.4,0.591,1124.5,1534.5
2020-05-01,11377,4.75,0.632,1072,1797
2020-05-01,11378,4.82,0.5204,982,2779
2020-05-01,11379,6.84,0.5285,1064,1955.5
2020-05-01,11385,4.25,0.5363,968.5,2542
2020-05-01,11411,5.21,0.4767,906,3674
2020-05-01,11412,4.43,0.5143,850,3854
2020-05-01,11413,7.04,0.4987,884,4054
2020-05-01,11414,5.94,0.4948,1068.5,2138
2020-05-01,11415,4.43,0.5457,1065.5,2224.5
2020-05-01,11416,6.53,0.6223,1103,2588.5
2020-05-01,11417,4.67,0.5674,1160.5,2440.5
2020-05-01,11418,5.41,0.5495,1088,2860.5
2020-05-01,11419,6.85,0.5346,1031,2438
2020-05-01,11420,7.36,0.5254,1021.5,2699.5
2020-05-01,11421,5.85,0.563,1031,3097
2020-05-01,11422,6.15,0.51,874,4468
2020-05-01,11423,4.9,0.5742,1151.5,3190.5
2020-05-01,11426,3.73,0.5257,1133,4281
2020-05-01,11427,6.17,0.5788,1168,3562
2020-05-01,11428,4.01,0.5702,1168,4229
2020-05-01,11429,4.89,0.5126,1073,4875
2020-05-01,11432,4.95,0.6403,1151.5,2618.5
2020-05-01,11433,7.14,0.5752,1030,3322
2020-05-01,11434,7.78,0.5092,932,3854
2020-05-01,11435,6.09,0.5877,1110.5,2957
2020-05-01,11436,7.35,0.5186,1063,3491
2020-05-01,11691,7.06,0.5378,852.5,3844
2020-05-01,11692,6.16,0.532,873,3626
2020-05-01,11693,5.38,0.4807,882,3084
2020-05-01,11694,4.42,0.4867,1181,2019
2020-05-01,11697,3.32,0.4532,1035.5,2655.5
2020-05-01,Bronx,7.42,0.5243,888.5,2284
2020-05-01,Brooklyn,5.03,0.5455,948,2105.5
2020-05-01,Manhattan,3.07,0.5408,868.5,1427.5
2020-05-01,NYC,4.76,0.5483,955,2220
2020-05-01,Queens,5.06,0.5736,1036,2549.5
2020-05-01,Staten Island,5.86,0.5234,1137.5,3231
2020-05-02,10001,2.28,0.4265,520,2999
2020-05-02,10002,2.9,0.5263,1015,1068
2020-05-02,10003,1.49,0.4008,588.5,2184.5
2020-05-02,10004,2.69,0.3954,598,2135
2020-05-02,10005,1.88,0.3828,492,2135
2020-05-02,10006,1.45,0.4397,355.5,4583.5
2020-05-02,10007,3.74,0.4966,574.5,5001
2020-05-02,10009,2.36,0.4775,819,1490
2020-05-02,10010,1.94,0.4053,768,2823
2020-05-02,10011,1.18,0.4295,742,2135.5
2020-05-02,10012,0.89,0.4185,824.5,3505
2020-05-02,10013,1.42,0.4878,792,3417
2020-05-02,10014,1.32,0.4114,643,2591
2020-05-02,10016,2.16,0.413,702,2245
2020-05-02,10017,1.57,0.4275,592,2245
2020-05-02,10018,1.8,0.471,398,3633
2020-05-02,10019,1.93,0.4776,571.5,2536.5
2020-05-02,10020,2.2,0.4195,203.5,4204
2020-05-02,10021,2.11,0.3952,773.5,5364.5
2020-05-02,10022,1.16,0.4274,694,2841.5
2020-05-02,10023,2.37,0.4389,894,1692
2020-05-02,10024,2.03,0.4524,927,2056
2020-05-02,10025,3.14,0.4748,839,2041.5
2020-05-02,10026,5.63,0.5139,924,1352.5
2020-05-02,10027,4.48,0.4998,931,1280
2020-05-02,10028,1.84,0.4208,861,1569
2020-05-02,10029,6.4,0.5027,901.5,1365.5
2020-05-02,10030,5.2,0.4953,883,1403
2020-05-02,10031,5.13,0.5034,861.5,1518.5
2020-05-02,10032,5.16,0.4918,860,1318
2020-05-02,10033,3.31,0.5147,938,1183
2020-05-02,10034,5.02,0.492,880,818
2020-05-02,10035,6.26,0.4975,954,1326
2020-05-02,10036,1.52,0.4771,414.5,2529
2020-05-02,10037,8.38,0.5146,1002.5,1748
2020-05-02,10038,2.66,0.5153,900,1117.5
2020-05-02,10039,9.46,0.4685,844.5,1386
2020-05-02,10040,4.28,0.5242,912.5,966
2020-05-02,10044,9.47,0.5668,539,1646
2020-05-02,10065,2.42,0.4187,733,1837
2020-05-02,10069,5,0.4549,1020,1848
2020-05-02,10075,1.95,0.4117,848,3492.5
2020-05-02,10128,2.48,0.4592,825.5,1468.5
2020-05-02,10280,4.3,0.4838,1140.5,1872.5
2020-05-02,10282,7.39,0.3567,736,4892.5
2020-05-02,10301,4.25,0.4743,1022,3255
2020-05-02,10302,6.46,0.4704,1197,2563
2020-05-02,10303,8.38,0.4688,1100.5,3359
2020-05-02,10304,5.44,0.4819,1073,3138
2020-05-02,10305,5.99,0.4856,1146,3312
2020-05-02,10306,5.83,0.4499,1169,3095
2020-05-02,10307,9.81,0.4337,1199,3704
2020-05-02,10308,5.84,0.4351,1172,3310
2020-05-02,10309,9.75,0.4234,1191,3607.5
